entry_time,exit_time,entry_price,exit_price,position,pnl,pnl_pct,exit_reason,bars_held
2025-09-16 08:03:00,2025-09-16 08:07:00,3144.5,3143.0,Short,15000.0,0.047702337414533315,Trail,4
2025-09-16 08:08:00,2025-09-16 08:32:00,3145.5,3133.5,Short,120000.0,0.3814973772055317,TP,24
2025-09-16 09:49:00,2025-09-16 09:50:00,3149.0,3150.0,Short,-10000.0,-0.031756113051762465,Trail,1
2025-09-16 09:51:00,2025-09-16 09:52:00,3149.5,3150.5,Short,-10000.0,-0.031751071598666455,Trail,1
2025-09-16 09:53:00,2025-09-16 09:54:00,3148.0,3148.0,Short,-0.0,-0.0,Trail,1
2025-09-16 09:56:00,2025-09-16 09:57:00,3151.0,3152.0,Short,-10000.0,-0.031735956839098696,Trail,1
2025-09-16 09:58:00,2025-09-16 09:59:00,3151.5,3152.0,Short,-5000.0,-0.015865460891638903,Trail,1
2025-09-17 04:51:00,2025-09-17 04:52:00,3131.0,3131.0,Short,-0.0,-0.0,Trail,1
2025-09-17 04:53:00,2025-09-17 04:54:00,3131.0,3131.0,Short,-0.0,-0.0,Trail,1
2025-09-17 04:55:00,2025-09-17 07:46:00,3129.5,3131.0,Short,-15000.0,-0.047930979389678864,SL,1
2025-09-17 07:47:00,2025-09-17 07:48:00,3129.5,3132.5,Short,-30000.0,-0.09586195877935773,SL,1
2025-09-17 07:49:00,2025-09-17 07:50:00,3131.0,3131.5,Short,-5000.0,-0.015969338869370808,Trail,1
2025-09-17 07:51:00,2025-09-17 07:52:00,3133.0,3133.0,Short,-0.0,-0.0,Trail,1
2025-09-17 07:53:00,2025-09-17 07:55:00,3134.0,3135.0,Short,-10000.0,-0.031908104658583285,Trail,2
2025-09-17 07:56:00,2025-09-17 07:57:00,3135.5,3136.5,Short,-10000.0,-0.03189284005740711,Trail,1
2025-09-17 07:58:00,2025-09-17 08:01:00,3136.0,3124.5,Short,115000.0,0.3667091836734694,TP,3
2025-09-17 08:05:00,2025-09-17 08:06:00,3123.0,3123.0,Short,-0.0,-0.0,Trail,1
2025-09-17 08:18:00,2025-09-17 08:21:00,3114.5,3118.0,Short,-35000.0,-0.11237758869802536,SL,3
2025-09-17 08:53:00,2025-09-17 08:54:00,3119.0,3120.5,Short,-15000.0,-0.04809233728759218,SL,1
2025-09-17 08:55:00,2025-09-17 08:57:00,3121.0,3123.0,Short,-20000.0,-0.06408202499198974,SL,2
2025-09-17 08:58:00,2025-09-17 09:01:00,3122.0,3124.0,Short,-20000.0,-0.06406149903907751,SL,3
2025-09-17 09:02:00,2025-09-17 09:23:00,3128.0,3128.0,Short,-0.0,-0.0,Trail,21
2025-09-18 02:59:00,2025-09-18 03:00:00,3126.0,3128.0,Short,-20000.0,-0.06397952655150352,Trail,1
2025-09-18 03:01:00,2025-09-18 03:02:00,3128.5,3131.5,Short,-30000.0,-0.0958926002876778,SL,1
2025-09-18 03:03:00,2025-09-18 03:17:00,3128.5,3129.0,Short,-5000.0,-0.0159821000479463,Trail,14
2025-09-18 04:37:00,2025-09-18 04:39:00,3131.0,3131.0,Short,-0.0,-0.0,Trail,2
2025-09-18 04:40:00,2025-09-18 04:41:00,3131.0,3131.0,Short,-0.0,-0.0,Trail,1
2025-09-18 04:42:00,2025-09-18 04:43:00,3131.0,3131.0,Short,-0.0,-0.0,Trail,1
2025-09-18 04:44:00,2025-09-18 04:51:00,3131.0,3130.0,Short,10000.0,0.031938677738741615,TP,1
2025-09-18 04:52:00,2025-09-18 04:53:00,3130.0,3130.0,Short,-0.0,-0.0,Trail,1
2025-09-18 04:54:00,2025-09-18 04:55:00,3130.0,3131.0,Short,-10000.0,-0.03194888178913738,SL,1
2025-09-18 07:46:00,2025-09-18 07:48:00,3137.0,3137.0,Short,-0.0,-0.0,Trail,2
2025-09-18 07:49:00,2025-09-18 07:50:00,3136.5,3137.5,Short,-10000.0,-0.031882671767894145,Trail,1
2025-09-18 07:51:00,2025-09-18 07:52:00,3135.0,3135.0,Short,-0.0,-0.0,Trail,1
2025-09-18 07:53:00,2025-09-18 08:00:00,3135.5,3129.5,Short,60000.0,0.19135704034444267,TP,7
2025-09-19 04:40:00,2025-09-19 04:41:00,3163.5,3163.5,Short,-0.0,-0.0,Trail,1
2025-09-19 04:43:00,2025-09-19 07:46:00,3163.5,3164.5,Short,-10000.0,-0.0316105579263474,SL,13
2025-09-19 07:47:00,2025-09-19 07:48:00,3164.5,3165.5,Short,-10000.0,-0.03160056881023859,SL,1
2025-09-19 07:49:00,2025-09-19 07:53:00,3163.5,3160.0,Short,35000.0,0.1106369527422159,TP,4
2025-09-19 07:54:00,2025-09-19 07:55:00,3158.5,3159.0,Short,-5000.0,-0.015830299192654742,Trail,1
2025-09-19 07:56:00,2025-09-19 07:57:00,3158.5,3158.5,Short,-0.0,-0.0,Trail,1
2025-09-19 07:58:00,2025-09-19 07:59:00,3156.5,3157.0,Short,-5000.0,-0.015840329478853162,Trail,1
2025-09-19 08:05:00,2025-09-19 08:06:00,3158.0,3158.5,Short,-5000.0,-0.015832805573147563,Trail,1
2025-09-19 08:07:00,2025-09-19 08:25:00,3162.0,3162.0,Short,-0.0,-0.0,Trail,18
2025-09-19 11:48:00,2025-09-19 11:50:00,3147.0,3150.0,Short,-30000.0,-0.09532888465204957,SL,2
2025-09-19 11:51:00,2025-09-19 11:52:00,3147.5,3153.0,Short,-55000.0,-0.17474185861795077,SL,1
2025-09-19 11:53:00,2025-09-19 11:56:00,3152.0,3141.5,Short,105000.0,0.3331218274111675,TP,3
2025-09-19 11:57:00,2025-09-19 11:58:00,3138.0,3140.5,Short,-25000.0,-0.07966857871255577,Trail,1
2025-09-19 11:59:00,2025-09-19 12:00:00,3140.0,3141.5,Short,-15000.0,-0.04777070063694268,Trail,1
2025-09-19 12:01:00,2025-09-19 12:12:00,3137.0,3120.0,Short,170000.0,0.5419190309212624,TP,11
2025-09-19 12:13:00,2025-09-19 12:14:00,3120.0,3120.5,Short,-5000.0,-0.016025641025641024,Trail,1
2025-09-19 12:16:00,2025-09-19 12:17:00,3113.5,3115.0,Short,-15000.0,-0.04817729243616509,Trail,1
2025-09-19 12:20:00,2025-09-19 12:21:00,3105.5,3109.0,Short,-35000.0,-0.11270326839478344,Trail,1
2025-09-19 12:22:00,2025-09-19 12:27:00,3108.5,3111.0,Short,-25000.0,-0.08042464211034261,Trail,5
2025-09-19 12:28:00,2025-09-19 12:29:00,3116.5,3116.5,Short,-0.0,-0.0,Trail,1
2025-09-19 12:30:00,2025-09-19 12:34:00,3114.5,3119.0,Short,-45000.0,-0.14448547118317548,Trail,4
2025-09-19 12:35:00,2025-09-19 12:42:00,3120.5,3122.0,Short,-15000.0,-0.04806921967633392,Trail,7
2025-09-19 12:43:00,2025-09-19 12:49:00,3120.5,3123.5,Short,-30000.0,-0.09613843935266785,Trail,6
2025-09-19 12:50:00,2025-09-19 12:55:00,3128.5,3128.0,Short,5000.0,0.0159821000479463,Trail,5
2025-09-19 13:44:00,2025-09-19 13:52:00,3119.5,3121.0,Short,-15000.0,-0.04808462894694662,Trail,8
2025-09-19 13:53:00,2025-09-19 13:54:00,3122.0,3122.0,Short,-0.0,-0.0,Trail,1
2025-09-19 14:31:00,2025-09-19 14:32:00,3119.5,3123.0,Short,-35000.0,-0.11219746754287546,SL,1
2025-09-19 14:33:00,2025-09-19 14:34:00,3121.0,3123.5,Short,-25000.0,-0.08010253123998719,Trail,1
2025-09-19 14:35:00,2025-09-19 14:36:00,3122.5,3122.5,Short,-0.0,-0.0,Trail,1
2025-09-19 14:38:00,2025-09-19 16:01:00,3116.0,3123.0,Short,-70000.0,-0.2246469833119384,SL,3
2025-09-20 04:49:00,2025-09-20 04:50:00,3134.5,3134.0,Short,5000.0,0.01595150741745095,TP,1
2025-09-20 04:51:00,2025-09-20 04:52:00,3134.0,3134.5,Short,-5000.0,-0.015954052329291642,SL,1
2025-09-20 04:53:00,2025-09-20 04:54:00,3134.5,3134.5,Short,-0.0,-0.0,Trail,1
2025-09-20 04:55:00,2025-09-22 07:46:00,3134.0,3133.0,Short,10000.0,0.031908104658583285,TP,1
2025-09-22 07:47:00,2025-09-22 07:48:00,3131.5,3132.5,Short,-10000.0,-0.03193357815743254,SL,1
2025-09-22 07:49:00,2025-09-22 08:01:00,3132.5,3137.5,Short,-50000.0,-0.1596169193934557,SL,12
2025-09-22 08:02:00,2025-09-22 08:03:00,3140.5,3142.5,Short,-20000.0,-0.0636841267314122,SL,1
2025-09-22 08:04:00,2025-09-22 08:05:00,3141.5,3143.0,Short,-15000.0,-0.047747891134808214,Trail,1
2025-09-22 08:06:00,2025-09-22 08:10:00,3146.5,3149.0,Short,-25000.0,-0.0794533608771651,SL,4
2025-09-22 08:11:00,2025-09-22 08:17:00,3149.5,3153.5,Short,-40000.0,-0.12700428639466582,SL,6
2025-09-22 08:19:00,2025-09-22 08:20:00,3153.0,3154.5,Short,-15000.0,-0.04757373929590866,Trail,1
2025-09-22 08:21:00,2025-09-22 08:29:00,3152.5,3150.5,Short,20000.0,0.063441712926249,Trail,8
2025-09-22 08:31:00,2025-09-22 08:32:00,3144.0,3144.5,Short,-5000.0,-0.015903307888040712,Trail,1
2025-09-22 08:55:00,2025-09-22 08:56:00,3144.5,3144.5,Short,-0.0,-0.0,Trail,1
2025-09-22 08:57:00,2025-09-22 08:58:00,3140.0,3143.5,Short,-35000.0,-0.11146496815286625,SL,1
2025-09-22 08:59:00,2025-09-22 09:00:00,3141.5,3141.5,Short,-0.0,-0.0,Trail,1
2025-09-23 04:35:00,2025-09-23 04:36:00,3148.0,3148.0,Short,-0.0,-0.0,Trail,1
2025-09-23 04:37:00,2025-09-23 04:38:00,3147.5,3148.0,Short,-5000.0,-0.015885623510722795,SL,1
2025-09-23 04:39:00,2025-09-23 04:50:00,3148.0,3149.0,Short,-10000.0,-0.03176620076238882,SL,1
2025-09-23 04:51:00,2025-09-23 04:52:00,3148.5,3148.5,Short,-0.0,-0.0,Trail,1
2025-09-23 04:54:00,2025-09-23 04:55:00,3149.0,3148.0,Short,10000.0,0.031756113051762465,TP,1
2025-09-23 07:46:00,2025-09-23 07:47:00,3150.0,3151.5,Short,-15000.0,-0.047619047619047616,SL,1
2025-09-23 07:48:00,2025-09-23 07:49:00,3150.5,3152.0,Short,-15000.0,-0.047611490239644505,SL,1
2025-09-23 07:50:00,2025-09-23 08:02:00,3150.5,3146.5,Short,40000.0,0.12696397397238532,TP,11
2025-09-24 04:36:00,2025-09-24 04:37:00,3140.5,3140.5,Short,-0.0,-0.0,Trail,1
2025-09-24 04:53:00,2025-09-24 04:54:00,3141.0,3141.0,Short,-0.0,-0.0,Trail,1
2025-09-24 04:55:00,2025-09-24 07:46:00,3141.5,3139.0,Short,25000.0,0.07957981855801369,TP,1
2025-09-24 07:47:00,2025-09-24 07:48:00,3140.5,3139.0,Short,15000.0,0.04776309504855915,TP,1
2025-09-24 07:49:00,2025-09-24 07:52:00,3139.5,3135.5,Short,40000.0,0.12740882306099696,TP,3
2025-09-24 07:53:00,2025-09-24 07:54:00,3135.0,3136.0,Short,-10000.0,-0.03189792663476874,Trail,1
2025-09-24 07:55:00,2025-09-24 07:58:00,3136.0,3137.5,Short,-15000.0,-0.04783163265306122,SL,3
2025-09-24 07:59:00,2025-09-24 08:00:00,3135.0,3137.0,Short,-20000.0,-0.06379585326953748,SL,1
2025-09-24 08:07:00,2025-09-24 08:21:00,3127.5,3126.5,Short,10000.0,0.0319744204636291,Trail,14
2025-09-24 08:22:00,2025-09-24 08:23:00,3127.5,3129.0,Short,-15000.0,-0.047961630695443645,Trail,1
2025-09-24 08:24:00,2025-09-24 08:25:00,3127.0,3128.0,Short,-10000.0,-0.03197953309881676,Trail,1
2025-09-24 08:51:00,2025-09-24 08:52:00,3133.5,3135.5,Short,-20000.0,-0.06382639221318015,SL,1
2025-09-24 08:53:00,2025-09-24 08:54:00,3135.5,3136.5,Short,-10000.0,-0.03189284005740711,Trail,1
2025-09-24 08:55:00,2025-09-24 08:56:00,3137.5,3138.0,Short,-5000.0,-0.01593625498007968,Trail,1
2025-09-24 08:57:00,2025-09-24 08:58:00,3136.5,3136.5,Short,-0.0,-0.0,Trail,1
2025-09-24 08:59:00,2025-09-24 09:01:00,3137.0,3132.5,Short,45000.0,0.14344915524386356,TP,2
2025-09-25 04:55:00,2025-09-25 07:46:00,3157.0,3154.5,Short,25000.0,0.07918910357934748,TP,1
2025-09-25 07:47:00,2025-09-25 07:48:00,3153.5,3156.0,Short,-25000.0,-0.07927699381639448,SL,1
2025-09-25 07:49:00,2025-09-25 07:55:00,3154.0,3154.5,Short,-5000.0,-0.01585288522511097,Trail,6
2025-09-25 07:56:00,2025-09-25 07:57:00,3153.5,3153.5,Short,-0.0,-0.0,Trail,1
2025-09-25 07:58:00,2025-09-25 07:59:00,3153.5,3155.0,Short,-15000.0,-0.04756619628983669,Trail,1
2025-09-25 08:01:00,2025-09-25 08:02:00,3161.5,3164.0,Short,-25000.0,-0.07907638779060573,SL,1
2025-09-25 08:03:00,2025-09-25 08:06:00,3165.5,3154.5,Short,110000.0,0.3474964460590744,TP,3
2025-09-25 08:07:00,2025-09-25 08:08:00,3152.5,3156.5,Short,-40000.0,-0.126883425852498,SL,1
2025-09-25 08:09:00,2025-09-25 08:10:00,3160.5,3162.0,Short,-15000.0,-0.04746084480303749,Trail,1
2025-09-25 08:11:00,2025-09-25 08:29:00,3162.5,3151.0,Short,115000.0,0.36363636363636365,TP,18
2025-09-26 04:35:00,2025-09-26 04:36:00,3162.0,3162.5,Short,-5000.0,-0.015812776723592662,SL,1
2025-09-26 04:37:00,2025-09-26 04:38:00,3163.0,3163.0,Short,-0.0,-0.0,Trail,1
2025-09-26 04:39:00,2025-09-26 04:40:00,3162.0,3162.0,Short,-0.0,-0.0,Trail,1
2025-09-26 04:41:00,2025-09-26 04:42:00,3162.0,3162.0,Short,-0.0,-0.0,Trail,1
2025-09-26 04:43:00,2025-09-26 04:44:00,3162.0,3162.0,Short,-0.0,-0.0,Trail,1
2025-09-26 04:45:00,2025-09-26 04:55:00,3162.5,3162.5,Short,-0.0,-0.0,Trail,4
2025-09-26 07:47:00,2025-09-26 07:48:00,3160.5,3162.0,Short,-15000.0,-0.04746084480303749,SL,1
2025-09-26 07:49:00,2025-09-26 07:51:00,3161.5,3163.0,Short,-15000.0,-0.04744583267436343,SL,2
2025-09-26 07:52:00,2025-09-26 07:56:00,3158.5,3159.5,Short,-10000.0,-0.031660598385309484,Trail,4
2025-09-26 07:57:00,2025-09-26 08:03:00,3160.5,3161.0,Short,-5000.0,-0.0158202816010125,Trail,6
2025-09-26 08:07:00,2025-09-26 08:08:00,3168.5,3171.0,Short,-25000.0,-0.07890168849613381,Trail,1
2025-09-26 08:09:00,2025-09-26 08:14:00,3167.5,3167.0,Short,5000.0,0.015785319652722965,Trail,5
2025-09-26 08:15:00,2025-09-26 08:21:00,3162.5,3165.0,Short,-25000.0,-0.07905138339920949,Trail,6
2025-09-26 08:43:00,2025-09-26 08:49:00,3173.0,3173.5,Short,-5000.0,-0.01575795776867318,Trail,6
2025-09-26 08:50:00,2025-09-26 08:57:00,3173.5,3173.5,Short,-0.0,-0.0,Trail,7
2025-09-26 08:58:00,2025-09-26 08:59:00,3173.5,3174.0,Short,-5000.0,-0.01575547502757208,Trail,1
2025-09-26 14:21:00,2025-09-26 14:22:00,3169.0,3170.0,Short,-10000.0,-0.03155569580309246,Trail,1
2025-09-26 14:26:00,2025-09-26 14:31:00,3168.5,3160.0,Short,85000.0,0.268265740886855,TP,5
2025-09-26 14:32:00,2025-09-26 16:01:00,3161.5,3158.0,Short,35000.0,0.11070694290684802,Trail,9
2025-09-27 04:28:00,2025-09-27 04:31:00,3162.0,3162.5,Short,-5000.0,-0.015812776723592662,SL,1
2025-09-27 04:35:00,2025-09-27 04:36:00,3163.0,3163.0,Short,-0.0,-0.0,Trail,1
2025-09-27 04:37:00,2025-09-27 04:38:00,3163.0,3163.0,Short,-0.0,-0.0,Trail,1
2025-09-27 04:39:00,2025-09-27 04:40:00,3163.0,3163.0,Short,-0.0,-0.0,Trail,1
2025-09-27 04:41:00,2025-09-27 04:42:00,3163.5,3163.5,Short,-0.0,-0.0,Trail,1
2025-09-27 04:43:00,2025-09-27 04:44:00,3163.5,3163.5,Short,-0.0,-0.0,Trail,1
2025-09-27 04:45:00,2025-09-27 04:46:00,3163.5,3163.5,Short,-0.0,-0.0,Trail,1
2025-09-27 04:47:00,2025-09-27 04:48:00,3163.5,3163.5,Short,-0.0,-0.0,Trail,1
2025-09-27 04:49:00,2025-09-27 04:50:00,3164.0,3164.5,Short,-5000.0,-0.015802781289506955,SL,1
2025-09-27 04:51:00,2025-09-27 04:54:00,3164.0,3164.0,Short,-0.0,-0.0,Trail,3
2025-09-27 04:55:00,2025-09-29 07:46:00,3164.5,3159.5,Short,50000.0,0.15800284405119291,TP,1
2025-09-29 07:47:00,2025-09-29 07:48:00,3163.0,3164.0,Short,-10000.0,-0.03161555485298767,SL,1
2025-09-29 07:49:00,2025-09-29 07:52:00,3165.0,3165.0,Short,-0.0,-0.0,Trail,3
2025-09-29 07:53:00,2025-09-29 07:54:00,3163.0,3163.5,Short,-5000.0,-0.015807777426493835,Trail,1
2025-09-29 07:55:00,2025-09-29 07:57:00,3163.5,3164.0,Short,-5000.0,-0.0158052789631737,Trail,2
2025-09-29 07:58:00,2025-09-29 07:59:00,3162.5,3164.0,Short,-15000.0,-0.04743083003952569,Trail,1
2025-09-29 08:00:00,2025-09-29 08:01:00,3163.0,3154.5,Short,85000.0,0.2687322162503952,TP,1
2025-09-29 08:02:00,2025-09-29 08:03:00,3149.0,3155.5,Short,-65000.0,-0.206414734836456,SL,1
2025-09-29 08:04:00,2025-09-29 08:06:00,3150.5,3153.5,Short,-30000.0,-0.09522298047928901,Trail,2
2025-09-29 08:07:00,2025-09-29 08:22:00,3150.0,3145.5,Short,45000.0,0.14285714285714285,Trail,15
2025-09-29 08:23:00,2025-09-29 08:24:00,3144.5,3145.0,Short,-5000.0,-0.01590077913817777,Trail,1
2025-09-29 08:25:00,2025-09-29 08:37:00,3149.0,3139.5,Short,95000.0,0.3016830739917434,TP,12
2025-09-29 08:38:00,2025-09-29 08:39:00,3139.0,3139.0,Short,-0.0,-0.0,Trail,1
2025-09-29 08:40:00,2025-09-29 08:41:00,3138.5,3139.0,Short,-5000.0,-0.015931177314003505,Trail,1
2025-09-29 08:42:00,2025-09-29 08:43:00,3139.5,3141.0,Short,-15000.0,-0.047778308647873864,Trail,1
2025-09-29 08:44:00,2025-09-29 08:45:00,3142.5,3144.5,Short,-20000.0,-0.06364359586316627,Trail,1
2025-09-29 08:46:00,2025-09-29 08:47:00,3145.5,3146.5,Short,-10000.0,-0.03179144810046098,Trail,1
2025-09-29 08:48:00,2025-09-29 08:55:00,3146.0,3140.0,Short,60000.0,0.19071837253655435,TP,7
2025-09-29 08:56:00,2025-09-29 08:57:00,3139.5,3140.0,Short,-5000.0,-0.01592610288262462,Trail,1
2025-09-29 08:58:00,2025-09-29 09:09:00,3140.5,3139.0,Short,15000.0,0.04776309504855915,Trail,11
2025-09-29 14:30:00,2025-09-29 14:31:00,3136.5,3138.0,Short,-15000.0,-0.04782400765184123,Trail,1
2025-09-29 14:33:00,2025-09-29 14:34:00,3138.5,3141.0,Short,-25000.0,-0.07965588657001753,SL,1
2025-09-29 14:35:00,2025-09-29 14:40:00,3138.5,3140.0,Short,-15000.0,-0.04779353194201051,Trail,5
2025-09-30 04:02:00,2025-09-30 04:19:00,3142.5,3140.0,Short,25000.0,0.07955449482895784,TP,14
2025-09-30 04:20:00,2025-09-30 04:25:00,3140.0,3140.0,Short,-0.0,-0.0,Trail,3
2025-09-30 04:26:00,2025-09-30 04:27:00,3140.0,3140.0,Short,-0.0,-0.0,Trail,1
2025-09-30 04:28:00,2025-09-30 04:29:00,3140.0,3140.0,Short,-0.0,-0.0,Trail,1
2025-09-30 04:30:00,2025-09-30 04:31:00,3140.0,3140.0,Short,-0.0,-0.0,Trail,1
2025-09-30 04:32:00,2025-09-30 04:33:00,3140.0,3140.0,Short,-0.0,-0.0,Trail,1
2025-09-30 04:35:00,2025-09-30 04:39:00,3139.5,3139.5,Short,-0.0,-0.0,Trail,1
2025-09-30 04:40:00,2025-09-30 04:41:00,3139.5,3139.5,Short,-0.0,-0.0,Trail,1
2025-09-30 04:42:00,2025-09-30 04:43:00,3139.0,3139.0,Short,-0.0,-0.0,Trail,1
2025-09-30 04:44:00,2025-09-30 04:45:00,3138.5,3138.5,Short,-0.0,-0.0,Trail,1
2025-09-30 04:46:00,2025-09-30 04:47:00,3138.5,3138.5,Short,-0.0,-0.0,Trail,1
2025-09-30 04:48:00,2025-09-30 04:51:00,3138.5,3138.5,Short,-0.0,-0.0,Trail,2
2025-09-30 04:52:00,2025-09-30 04:54:00,3138.5,3137.0,Short,15000.0,0.04779353194201051,TP,2
2025-09-30 04:55:00,2025-09-30 07:46:00,3138.5,3137.0,Short,15000.0,0.04779353194201051,TP,1
2025-09-30 07:47:00,2025-09-30 07:48:00,3135.5,3137.0,Short,-15000.0,-0.04783926008611067,SL,1
2025-09-30 07:49:00,2025-09-30 07:50:00,3137.5,3137.5,Short,-0.0,-0.0,Trail,1
2025-09-30 07:51:00,2025-09-30 07:59:00,3136.0,3136.5,Short,-5000.0,-0.01594387755102041,Trail,8
2025-09-30 08:00:00,2025-09-30 08:02:00,3137.0,3128.5,Short,85000.0,0.2709595154606312,TP,2
2025-09-30 08:04:00,2025-09-30 08:05:00,3126.0,3127.0,Short,-10000.0,-0.03198976327575176,Trail,1
2025-09-30 08:06:00,2025-09-30 08:07:00,3126.0,3129.5,Short,-35000.0,-0.11196417146513117,SL,1
2025-09-30 08:08:00,2025-09-30 08:13:00,3128.0,3131.0,Short,-30000.0,-0.0959079283887468,Trail,5
2025-09-30 08:14:00,2025-09-30 08:21:00,3131.0,3135.5,Short,-45000.0,-0.14372404982433729,SL,7
2025-09-30 08:22:00,2025-09-30 08:23:00,3129.5,3130.5,Short,-10000.0,-0.031953986259785905,Trail,1
2025-09-30 08:24:00,2025-09-30 08:32:00,3132.0,3132.5,Short,-5000.0,-0.015964240102171137,Trail,8
2025-09-30 08:33:00,2025-09-30 08:38:00,3131.0,3131.0,Short,-0.0,-0.0,Trail,5
2025-09-30 08:39:00,2025-09-30 08:50:00,3129.5,3132.0,Short,-25000.0,-0.07988496564946478,SL,11
2025-09-30 08:51:00,2025-09-30 08:52:00,3132.0,3132.5,Short,-5000.0,-0.015964240102171137,Trail,1
2025-09-30 08:53:00,2025-09-30 08:54:00,3129.5,3131.5,Short,-20000.0,-0.06390797251957181,SL,1
2025-09-30 08:55:00,2025-09-30 08:56:00,3131.5,3131.5,Short,-0.0,-0.0,Trail,1
2025-09-30 08:57:00,2025-09-30 08:58:00,3131.5,3131.5,Short,-0.0,-0.0,Trail,1
2025-09-30 08:59:00,2025-09-30 09:00:00,3129.0,3129.5,Short,-5000.0,-0.01597954618088846,Trail,1
2025-09-30 09:10:00,2025-09-30 09:11:00,3120.5,3121.5,Short,-10000.0,-0.03204614645088928,Trail,1
2025-09-30 09:12:00,2025-09-30 09:13:00,3124.5,3125.5,Short,-10000.0,-0.032005120819331094,Trail,1
2025-09-30 09:14:00,2025-09-30 09:15:00,3126.5,3127.5,Short,-10000.0,-0.03198464736926275,Trail,1
2025-09-30 09:16:00,2025-09-30 09:22:00,3129.5,3132.0,Short,-25000.0,-0.07988496564946478,Trail,6
2025-09-30 14:30:00,2025-09-30 14:31:00,3137.0,3137.5,Short,-5000.0,-0.01593879502709595,Trail,1
2025-09-30 14:32:00,2025-09-30 14:40:00,3138.0,3137.0,Short,10000.0,0.03186743148502231,EOD,8
